r0022,s7,1.665789287,17,59.16824595,鳥岩樓,35.0309948,135.7444902,金閣寺,35.0393553,135.7293265
r0022,s8,5.456811659,42,46.2136393,鳥岩樓,35.0309948,135.7444902,清水寺,34.9948561,135.7850463
r0022,s9,6.387155537,115,57.36576345,鳥岩樓,35.0309948,135.7444902,渡月橋,35.0145002,135.6774377
r0023,s1,3.818503634,114,53.5243117,嵯峨豆腐 三忠,35.0309696,135.7116591,二條城,35.0142299,135.748218
r0023,s2,7.27287516,203,64.111114,嵯峨豆腐 三忠,35.0309696,135.7116591,三十三間堂,34.9878845,135.7717126
r0023,s3,9.155959793,92,45.3001423,嵯峨豆腐 三忠,35.0309696,135.7116591,千本鳥居,34.9668125,135.7747489
r0023,s4,17.99880394,10,27.88577706,嵯峨豆腐 三忠,35.0309696,135.7116591,平等院鳳凰堂,34.8892908,135.8076783
r0023,s5,4.646390388,11,52.1613197,嵯峨豆腐 三忠,35.0309696,135.7116591,京都御所,35.0254135,135.7621246
r0023,s6,6.507313034,25,48.54343464,嵯峨豆腐 三忠,35.0309696,135.7116591,京都塔,34.9874767,135.7594926
r0023,s7,1.861309222,11,54.9842562,嵯峨豆腐 三忠,35.0309696,135.7116591,金閣寺,35.0393553,135.7293265
r0023,s8,7.805085261,33,42.18827761,嵯峨豆腐 三忠,35.0309696,135.7116591,清水寺,34.9948561,135.7850463
r0023,s9,3.61834793,93,57.8863413,嵯峨豆腐 三忠,35.0309696,135.7116591,渡月橋,35.0145002,135.6774377
r0024,s1,13.23389984,114,41.20585453,三忠,34.8949925,135.7439536,二條城,35.0142299,135.748218
r0024,s2,10.6128109,203,59.33244215,三忠,34.8949925,135.7439536,三十三間堂,34.9878845,135.7717126
r0024,s3,8.449852741,92,46.34876857,三忠,34.8949925,135.7439536,千本鳥居,34.9668125,135.7747489
r0024,s4,5.859177751,10,46.86418692,三忠,34.8949925,135.7439536,平等院鳳凰堂,34.8892908,135.8076783
r0024,s5,14.56375371,11,39.51077378,三忠,34.8949925,135.7439536,京都御所,35.0254135,135.7621246
r0024,s6,10.35788531,25,43.0586507,三忠,34.8949925,135.7439536,京都塔,34.9874767,135.7594926
